budget,id,popularity,release_date,revenue,title,vote_average,vote_count,actor,director,return,release_year,tag
0,14812,1.749024,2004-09-24,0.0,"Hawaii, Oslo",6.3,18.0,"['Trond Espen Seim', 'Jan Gunnar Røise', 'Evy Kasseth Røsten', 'Stig Henrik Hoff']",Erik Poppe,0.0,2004-01-01,Hawaii Oslo story handful people cross path without necessarily knowing hottest day year Oslo follow Frode Milla They first child told live long follow Bobbie-Pop faded singer try commit suicide follow Leon institutionalized kleptomaniac loking Åsa ten year old deal get married meet Leon brother Trygve fetch Leon institution celebrate birthday plan use leave prison run away And meet angel Vidar Leon best buddy institution see thing one else see may able save everyone except nan 'Drama 'Foreign 'TrondEspenSeim 'JanGunnarRøise 'EvyKassethRøsten 'StigHenrikHoff 'ErikPoppe
1900000,8332,2.266307,2005-04-24,0.0,Antibodies,6.7,38.0,"['Wotan Wilke Möhring', 'André Hennicke', 'Heinz Hoenig', 'Norman Reedus']",Christian Alvart,0.0,2005-01-01,When notorious German serial killer captured committing heinous act humanity ever imaginable farmer police officer sleepy rural community outskirt Berlin drawn case search answer murder shaken tight-knit community.The Good Evil 'Thriller 'Crime 'Drama 'WotanWilkeMöhring 'AndréHennicke 'HeinzHoenig 'NormanReedus 'ChristianAlvart
12000000,7510,4.926507,2006-10-27,6754898.0,Running with Scissors,5.8,80.0,"['Annette Bening', 'Brian Cox', 'Joseph Cross', 'Joseph Fiennes']",Ryan Murphy,0.5629081666666667,2006-01-01,Young Augusten Burroughs absorbs experience could make shocking memoir son alcoholic father unstable mother handed mother therapist Dr. Finch spends adolescent year member Finch bizarre extended family.Ever one life 'Drama 'Comedy 'AnnetteBening 'BrianCox 'JosephCross 'JosephFiennes 'RyanMurphy
0,16548,10.146313,2005-01-21,0.0,Ellie Parker,5.7,21.0,"['Naomi Watts', 'Scott Coffey', 'Jennifer Syme', 'Mark Pellegrino']",Scott Coffey,0.0,2005-01-01,aspiring actress Australia Ellie Parker Naomi Watts life hectic Hollywood lifestyle perpetually trying land role elevate career Living lothario musician boyfriend Justin Mark Pelligrino Ellie far happy finding support primarily friend Sam Rebecca Rigg When Ellie meet Chris Scott Coffey minor traffic accident see new potential romance life general.The talent real And tear ... Sometimes 'Comedy 'Drama 'NaomiWatts 'ScottCoffey 'JenniferSyme 'MarkPellegrino 'ScottCoffey
20000000,1975,6.768804,2006-10-13,39143839.0,The Grudge 2,5.3,288.0,"['Sarah Michelle Gellar', 'Amber Tamblyn', 'Edison Chen', 'Arielle Kebbel']",Takashi Shimizu,1.95719195,2006-01-01,Tokyo young woman exposed mysterious curse afflicted sister The supernatural force fill person rage spreading next victim brings together group previously unrelated people attempt unlock secret save lives.What Was Once Trapped Will Now Unleashed 'Horror 'Thriller 'SarahMichelleGellar 'AmberTamblyn 'EdisonChen 'ArielleKebbel 'TakashiShimizu
20000000,9895,7.018483,2006-10-09,41237648.0,Man of the Year,5.8,129.0,"['Robin Williams', 'Christopher Walken', 'Laura Linney', 'Lewis Black']",Barry Levinson,2.0618824,2006-01-01,The irreverent host political satire talk show decides run president expose corruption Washington His stunt go expects actually win election software engineer suspect computer glitch responsible surprising victory.Elections made broken 'Comedy 'Drama 'Romance 'Thriller 'RobinWilliams 'ChristopherWalken 'LauraLinney 'LewisBlack 'BarryLevinson
20000000,8975,6.679168,2006-10-13,22165608.0,The Marine,5.0,165.0,"['John Cena', 'Kelly Carlson', 'Robert Patrick', 'Abigail Bianca']",John Bonito,1.1082804,2006-01-01,group diamond thief run kidnap wife recently discharged marine go chase South Carolinian wilderness retrieve her.War Fine But The Fight Continues 'Action 'Adventure 'Drama 'Thriller 'JohnCena 'KellyCarlson 'RobertPatrick 'AbigailBianca 'JohnBonito
13000000,9672,5.169999,2006-11-16,1151330.0,Infamous,6.4,60.0,"['Sigourney Weaver', 'Toby Jones', 'Gwyneth Paltrow', 'Sandra Bullock']",Douglas McGrath,0.0885638461538461,2006-01-01,While researching book Cold Blood writer Truman Capote develops close relationship convicted murderer Dick Hickock Perry Smith.There story know 'Drama 'SigourneyWeaver 'TobyJones 'GwynethPaltrow 'SandraBullock 'DouglasMcGrath
20000000,15005,3.660528,2006-10-13,13391174.0,One Night with the King,6.1,12.0,"['Tiffany Dupont', ""Peter O'Toole"", 'Luke Goss', 'John Noble']",Michael O. Sajbel,0.6695587,2006-01-01,This amazing biblical drama chronicle brave historic legend Hadassah Jewish orphan exceptional beauty rise become Queen Esther Persia save Persian Jews genocide revealing heritage king Esther thwart evil prime minister plan annihilate Jews Persian Empire The annual festival Purim inspired heroism.Feel The Touch Destiny 'Drama 'TiffanyDupont PeterO'Toole 'LukeGoss 'JohnNoble 'MichaelO.Sajbel
1000000,39183,0.110813,2006-01-01,0.0,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3.0,"['Pelé', 'Franz Beckenbauer', 'Carlos Alberto', 'Raphael de la Sierra']",Paul Crowder,0.0,2006-01-01,1970s North American Soccer League marked first attempt introduce soccer American sport fan While team limited success best one managed break genuine mainstream popularity New York Cosmos The brainchild Steve Ross Major executive Warner Communications Ertegun brother Founders Atlantic Records Cosmos got rocky start 1971 thing changed 1975 world celebrated soccer star Brazilian champion Pele signed Cosmos five-million-dollar payday With arrival Pele Cosmos became hit player became toast town earning private table Studio number international soccer star soon lured Cosmos including Franz Beckenbauer Rodney Marsh Carlos Alberto turn decade team began losing favor fan folded 1985.The untold story team America foot 'Documentary 'Pelé 'FranzBeckenbauer 'CarlosAlberto 'RaphaeldelaSierra 'PaulCrowder
0,98498,0.149622,1993-03-25,0.0,The Last Bolshevik,9.0,4.0,['Aleksandr Medvedkin'],Chris Marker,0.0,1993-01-01,documentary Soviet filmmaker Aleksandr Medvedkin examining tumultuous career rediscovery masterpiece Happiness Russia struggle course 20th Century 'History 'Documentary 'Foreign 'AleksandrMedvedkin 'ChrisMarker
6000000,86,11.552537,2006-02-10,0.0,The Elementary Particles,6.4,34.0,"['Christian Ulmen', 'Moritz Bleibtreu', 'Martina Gedeck', 'Franka Potente']",Oskar Roehler,0.0,2006-01-01,Based Michel Houellebecq controversial novel Atomised aka The Elementary Particles focus Michael Bruno two different half-brother disturbed sexuality After chaotic childhood hippie mother caring affair Michael molecular biologist interested gene woman Bruno obsessed sexual desire mostly find satisfaction prostitute But Bruno life change get know experienced Christiane meantime Michael meet Annabelle love youth again 'Drama 'Romance 'ChristianUlmen 'MoritzBleibtreu 'MartinaGedeck 'FrankaPotente 'OskarRoehler
0,78479,0.652781,2006-02-17,0.0,Jackpot,7.0,13.0,"['Heikki Silvennoinen', 'Timo Kahilainen', 'Heikki Vihinen', 'Heikki Hela']",Pekka Karjalainen,0.0,2006-01-01,Kummelin Jackpot released February 2006 divorced man portrayed Silvennoinen realises way trick jackpot football betting 'Comedy 'HeikkiSilvennoinen 'TimoKahilainen 'HeikkiVihinen 'HeikkiHela 'PekkaKarjalainen
0,10070,7.888988,2005-10-14,658573.0,Feast,6.1,162.0,"['Balthazar Getty', 'Henry Rollins', 'Navi Rawat', 'Judah Friedlander']",John Gulager,0.0,2005-01-01,Patrons locked inside bar forced fight monsters 'Action 'Comedy 'Horror 'BalthazarGetty 'HenryRollins 'NaviRawat 'JudahFriedlander 'JohnGulager
2500,13209,1.52896,2006-05-26,0.0,Offside,6.7,27.0,"['Sima Mobarak-Shahi', 'Shayesteh Irani', 'Ayda Sadeqi', 'Golnaz Farmani']",Jafar Panahi,0.0,2006-01-01,Since woman banned soccer match Iranian female masquerade male slip Tehran stadium see game Iran Bahrain The one caught arrested taken holding area guarded soldier One sympathetic soldier agrees watch game peephole recount action impatient fans 'Drama 'Comedy 'Foreign 'SimaMobarak-Shahi 'ShayestehIrani 'AydaSadeqi 'GolnazFarmani 'JafarPanahi
2500,13209,1.52896,2006-05-26,0.0,Offside,6.7,27.0,"['Sima Mobarak-Shahi', 'Shayesteh Irani', 'Ayda Sadeqi', 'Golnaz Farmani']",Jafar Panahi,0.0,2006-01-01,Since woman banned soccer match Iranian female masquerade male slip Tehran stadium see game Iran Bahrain The one caught arrested taken holding area guarded soldier One sympathetic soldier agrees watch game peephole recount action impatient fans 'Drama 'Comedy 'Foreign 'SimaMobarak-Shahi 'ShayestehIrani 'AydaSadeqi 'GolnazFarmani 'JafarPanahi
2500,13209,1.529879,2006-05-26,0.0,Offside,6.7,27.0,"['Sima Mobarak-Shahi', 'Shayesteh Irani', 'Ayda Sadeqi', 'Golnaz Farmani']",Jafar Panahi,0.0,2006-01-01,Since woman banned soccer match Iranian female masquerade male slip Tehran stadium see game Iran Bahrain The one caught arrested taken holding area guarded soldier One sympathetic soldier agrees watch game peephole recount action impatient fans 'Drama 'Comedy 'Foreign 'SimaMobarak-Shahi 'ShayestehIrani 'AydaSadeqi 'GolnazFarmani 'JafarPanahi
2500,13209,1.529879,2006-05-26,0.0,Offside,6.7,27.0,"['Sima Mobarak-Shahi', 'Shayesteh Irani', 'Ayda Sadeqi', 'Golnaz Farmani']",Jafar Panahi,0.0,2006-01-01,Since woman banned soccer match Iranian female masquerade male slip Tehran stadium see game Iran Bahrain The one caught arrested taken holding area guarded soldier One sympathetic soldier agrees watch game peephole recount action impatient fans 'Drama 'Comedy 'Foreign 'SimaMobarak-Shahi 'ShayestehIrani 'AydaSadeqi 'GolnazFarmani 'JafarPanahi
26000000,1440,7.311148,2006-10-06,14821658.0,Little Children,6.9,243.0,"['Kate Winslet', 'Patrick Wilson', 'Jennifer Connelly', 'Jackie Earle Haley']",Todd Field,0.5700637692307692,2006-01-01,The life two lovelorn spouse separate marriage registered sex offender disgraced ex-police officer intersect struggle resist vulnerability temptations 'Romance 'Drama 'KateWinslet 'PatrickWilson 'JenniferConnelly 'JackieEarleHaley 'ToddField
0,13364,2.583226,2006-06-24,201275.0,Deliver Us from Evil,7.5,57.0,"[""Oliver O'Grady"", 'Thomas P. Doyle', 'Pope Benedict XVI', 'Adam']",Amy Berg,0.0,2006-01-01,Documentary filmmaker Amy Berg investigates life 30-year pedophile Father Oliver O'Grady expose corruption inside Catholic Church allowed abuse countless child Victims story disturbing interview O'Grady offer view troubled mind spiritual leader moved parish parish gaining trust ... betraying many.For victim thing salvation 'Crime 'Documentary OliverO'Grady 'ThomasP.Doyle 'PopeBenedictXVI 'Adam 'AmyBerg
100000,18925,7.485908,2006-09-29,10178331.0,Facing the Giants,6.6,64.0,"['James Blackwell', 'Alex Kendrick', 'Shannen Fields', 'Chris WIllis']",Alex Kendrick,101.78331,2006-01-01,losing coach underdog football team face giant fear failure field surprising results.Never give Never back Never lose faith 'Drama 'JamesBlackwell 'AlexKendrick 'ShannenFields 'ChrisWIllis 'AlexKendrick
6000000,1523,9.424157,2006-09-01,48027970.0,The Last King of Scotland,7.4,568.0,"['Forest Whitaker', 'James McAvoy', 'Simon McBurney', 'Gillian Anderson']",Kevin Macdonald,8.004661666666667,2006-01-01,Young Scottish doctor Nicholas Garrigan decides time adventure finish formal education decides try luck Uganda arrives downfall President Obote General Idi Amin come power asks Garrigan become personal doctor.Charming Magnetic Murderous 'Drama 'ForestWhitaker 'JamesMcAvoy 'SimonMcBurney 'GillianAnderson 'KevinMacdonald
0,14201,1.337104,2006-09-15,0.0,The U.S. vs. John Lennon,6.5,17.0,"['Stew Albert', 'Tariq Ali', 'Carl Bernstein', 'Robin Blackburn']",David Leaf,0.0,2006-01-01,documentary life John Lennon focus time life transformed musician antiwar activist.Musician Humanitarian National Threat 'Documentary 'StewAlbert 'TariqAli 'CarlBernstein 'RobinBlackburn 'DavidLeaf
2000000,1378,11.547748,2006-05-20,5179037.0,Shortbus,6.3,141.0,"['Sook-Yin Lee', 'Paul Dawson', 'PJ DeBoy', 'Jay Brannan']",John Cameron Mitchell,2.5895185,2006-01-01,group New Yorkers caught milieu converge underground salon infamous blend art music politics carnality The character converge weekly Brooklyn social/artistic/sexual salon Shortbus loosely inspired various underground NYC gathering took place early 2000 Here gay couple Jamie DeBoy James Paul Dawson meet young ex-model aspiring singer Ceth Jay Brannan .Open Your Mind And Everything Else 'Romance 'Drama 'Comedy 'Sook-YinLee 'PaulDawson 'PJDeBoy 'JayBrannan 'JohnCameronMitchell
0,49481,2.963648,2003-10-08,0.0,3 Blind Mice,4.9,8.0,"['Edward Furlong', 'Emilia Fox', 'Elsa Zylberstein', 'Chiwetel Ejiofor']",Mathias Ledoux,0.0,2003-01-01,Thomas talented computer programmer living vibrant urban metropolis Lonely unsure life find solitude world internet chat room webcam site virtual communication One evening Thomas witness brutal murder webcam friend vain attempt protect becomes prime suspect homicide Determined prove innocence Thomas team Claire specialist internet crime uncover truth expose murderer Claire Thomas decide set webcam site using Claire cyber bait Somewhere line truth becomes blurred Thomas longer know turn trust life start spiral control face terrifying reality could next victim ......... virtual nightmare begun.See run ... 'Crime 'Foreign 'Thriller 'EdwardFurlong 'EmiliaFox 'ElsaZylberstein 'ChiwetelEjiofor 'MathiasLedoux
76000000,9693,14.114606,2006-09-22,69959751.0,Children of Men,7.4,2120.0,"['Clive Owen', 'Michael Caine', 'Julianne Moore', 'Charlie Hunnam']",Alfonso Cuarón,0.9205230394736842,2006-01-01,2027 chaotic world human longer procreate former activist agrees help transport miraculously pregnant woman sanctuary sea child birth may help scientist save future humankind.The future thing past 'Drama 'Action 'Thriller 'ScienceFiction 'CliveOwen 'MichaelCaine 'JulianneMoore 'CharlieHunnam 'AlfonsoCuarón
40000000,1124,16.94556,2006-10-19,109676311.0,The Prestige,8.0,4510.0,"['Hugh Jackman', 'Christian Bale', 'Michael Caine', 'Scarlett Johansson']",Christopher Nolan,2.741907775,2006-01-01,mysterious story two magician whose intense rivalry lead life-long battle supremacy full obsession deceit jealousy dangerous deadly consequences.Are You Watching Closely 'Drama 'Mystery 'Thriller 'HughJackman 'ChristianBale 'MichaelCaine 'ScarlettJohansson 'ChristopherNolan
90000000,3683,9.224494,2006-10-18,65900249.0,Flags of Our Fathers,6.7,532.0,"['Ryan Phillippe', 'Adam Beach', 'Jesse Bradford', 'John Benjamin Hickey']",Clint Eastwood,0.7322249888888889,2006-01-01,There five Marines one Navy Corpsman photographed raising U.S. flag Suribachi Joe Rosenthal February 1945 This story three six surviving serviceman John 'Doc Bradley Pvt Rene Gagnon Pvt Ira Hayes fought battle take Iwo Jima Japanese.They fight country die friend 'War 'Drama 'History 'RyanPhillippe 'AdamBeach 'JesseBradford 'JohnBenjaminHickey 'ClintEastwood
15000000,14012,3.94159,2006-10-20,21000000.0,Flicka,6.1,52.0,"['Tim McGraw', 'Maria Bello', 'Armie Hammer', 'Alison Lohman']",Michael Mayer,1.4,2006-01-01,headstrong year old Katy McLaughlin desire work family mountainside horse ranch although father insists finish boarding school Katy find mustang hill near ranch Katy set mind tame mustang prove father run ranch But tragedy happens take love strength family muster restore hope 'Drama 'TimMcGraw 'MariaBello 'ArmieHammer 'AlisonLohman 'MichaelMayer
0,43673,5.381609,2006-10-20,0.0,Sleeping Dogs Lie,5.7,13.0,"['Melinda Page Hamilton', 'Bryce Johnson', 'Geoff Pierson', 'Colby French']",Bobcat Goldthwait,0.0,2006-01-01,recently engaged woman life thrown turmoil confessing fiancé experimented bestiality.A youthful impulsive sexual encounter open door dark comedy complexity honesty 'Drama 'Comedy 'Romance 'MelindaPageHamilton 'BryceJohnson 'GeoffPierson 'ColbyFrench 'BobcatGoldthwait
0,4285,0.634599,1995-09-30,0.0,After Five In The Forest Primeval,6.8,6.0,"['Franka Potente', 'Axel Milberg', 'Dagmar Manzel', 'Farina Brock']",Hans-Christian Schmid,0.0,1995-01-01,Anna year old happy throw first big birthday party without parent guest stoned leave big chaos even worse destroy favorite record Anna father After return shocked angry parent Anna run away Munich admirer Simon They discover nightlife jungle get know typical urban guy Meanwhile Anna parent get touch Simon try find child way across Munich remember wild restless youth…nan 'Comedy 'Drama 'FrankaPotente 'AxelMilberg 'DagmarManzel 'FarinaBrock 'Hans-ChristianSchmid
9500000,14097,9.586723,2005-09-19,24000000.0,9th Company,6.8,65.0,"['Aleksey Chadov', 'Konstantin Kryukov', 'Ivan Kokorin', 'Artyom Mikhalkov']",Fyodor Bondarchuk,2.526315789473684,2005-01-01,The picture open Krasnoyarsk Siberia late 1988 military trainee Petrovsky Ryaba Chugun Stas Pinochet Lyutev Vorobyev whipped shape training camp brutal sadistic commander Warrant Officer Dygalo prior sent front line After several one-by-one dalliance local whore Snow White cautionary lecture history geography culture Afghanistan men sleep trainee head battle first Bagram air base Afghani province Khost secure supply line But nothing begin prepare brutal devastation plunged relentless tide slaughter scatter thousand Soviet victim wake.They stood together country fell apart 'Drama 'History 'War 'Action 'AlekseyChadov 'KonstantinKryukov 'IvanKokorin 'ArtyomMikhalkov 'FyodorBondarchuk
